,CHE 201,MTH 201,MEE 203,MEE 205,CSC 201,EEE 203,EEE 291,MSE 201,gpa
529,55,37,65,84,88,81,76,50,3.4545454545454546
530,25,27,33,33,40,48,27,68,0.9545454545454546
531,58,67,33,64,55,52,59,60,3.1818181818181817
532,34,43,61,28,91,40,28,32,1.3636363636363635
533,87,20,78,38,84,49,40,91,2.8181818181818183
534,69,80,40,41,34,48,53,77,2.772727272727273
535,46,72,47,68,43,62,48,64,3.227272727272727
536,69,82,91,41,30,32,23,89,2.727272727272727
537,47,69,87,74,67,41,81,82,3.727272727272727
538,77,40,87,81,64,91,68,21,3.409090909090909
539,66,81,27,49,79,34,58,39,2.5454545454545454
540,32,21,30,33,31,52,51,38,0.5454545454545454
541,55,83,87,52,35,71,70,48,3.3636363636363638
542,55,38,49,25,85,50,65,57,2.272727272727273
543,31,91,27,51,35,60,34,30,1.8636363636363635
544,58,74,45,30,43,89,40,44,2.5
545,60,83,39,43,51,82,28,88,3.3636363636363638
546,56,78,69,78,69,45,34,73,3.8636363636363638
547,80,42,88,63,67,87,38,27,3.090909090909091
548,32,75,32,91,61,85,73,21,3.0454545454545454
549,85,68,80,52,21,61,62,45,3.272727272727273
550,78,87,54,43,42,63,82,58,3.3181818181818183
551,80,54,51,30,24,37,66,84,2.3636363636363638
552,23,49,63,74,45,60,74,37,2.4545454545454546
553,73,76,54,28,31,77,82,90,3.4545454545454546
554,55,69,62,81,88,66,68,88,4.2727272727272725
555,48,49,66,64,30,34,76,79,2.4545454545454546
556,47,28,43,59,76,66,81,76,2.909090909090909
557,22,67,26,78,42,24,63,80,2.409090909090909
558,36,72,67,71,77,86,87,74,4.2272727272727275
559,22,54,64,91,25,81,47,46,2.6363636363636362
560,72,22,26,80,78,28,36,41,2.1818181818181817
561,86,62,30,27,25,49,90,87,2.590909090909091
562,64,37,48,67,75,36,45,35,2.0454545454545454
563,72,47,31,39,32,82,75,36,1.9545454545454546
564,37,37,70,80,62,24,35,59,2.090909090909091
565,88,78,45,26,70,70,41,33,3.1818181818181817
566,76,61,31,52,74,53,24,61,3.4545454545454546
567,78,65,21,44,50,37,38,50,2.3636363636363638
568,58,54,53,73,26,26,21,71,2.590909090909091
569,73,90,77,80,74,21,67,67,4.136363636363637
570,58,75,72,40,29,52,70,38,2.5454545454545454
571,91,61,27,83,61,57,87,23,3.272727272727273
572,25,33,84,24,58,74,37,64,2.090909090909091
573,35,35,68,59,22,70,47,26,1.5454545454545454
574,50,41,63,73,43,57,40,55,2.6363636363636362
575,69,23,31,51,22,61,50,49,1.9090909090909092
576,53,84,43,70,38,36,60,67,2.8181818181818183
577,40,60,70,40,59,29,82,29,2.090909090909091
578,20,75,58,32,47,73,48,45,2.5
579,77,45,49,43,45,39,75,55,2.272727272727273
580,36,20,72,31,41,39,84,62,1.3636363636363635
581,59,28,89,38,48,31,84,25,1.3636363636363635
582,24,76,70,26,59,70,66,30,2.6363636363636362
583,34,83,60,34,60,52,28,39,2.227272727272727
584,44,52,75,41,24,23,56,54,1.8181818181818181
585,24,33,82,64,64,45,48,55,2.3181818181818183
586,82,41,91,66,46,42,78,76,3.1818181818181817
587,54,53,37,49,44,35,27,32,1.3636363636363635
588,43,35,90,82,67,56,88,27,2.4545454545454546
589,71,47,65,63,82,90,90,78,4.2272727272727275
590,20,54,48,69,31,47,37,67,2.090909090909091
591,83,47,48,68,76,76,66,58,3.727272727272727
592,85,78,74,39,64,73,60,52,3.8636363636363638
593,84,84,65,40,26,91,42,78,3.5
594,20,86,26,48,67,58,28,26,2.1363636363636362
595,55,70,67,91,33,43,72,85,3.409090909090909
596,88,65,48,90,57,60,75,46,3.727272727272727
597,24,67,91,60,69,77,75,84,3.8636363636363638
598,78,70,72,36,77,23,38,79,3.409090909090909
599,80,81,67,37,87,37,37,53,3.0454545454545454
600,80,28,31,73,71,70,40,88,3.4545454545454546
601,42,90,79,45,44,85,80,45,3.090909090909091
602,27,33,47,55,86,59,53,20,1.8181818181818181
603,40,83,51,40,24,70,82,22,2.3636363636363638
604,72,70,42,25,28,90,20,61,2.909090909090909
605,73,65,36,91,66,72,50,37,3.4545454545454546
606,58,91,32,63,87,79,56,25,3.3636363636363638
607,29,37,71,33,55,63,76,78,2.3181818181818183
608,78,83,45,35,47,59,62,24,2.6363636363636362
609,74,32,52,88,79,67,66,63,3.590909090909091
610,27,76,65,57,44,53,37,42,2.3636363636363638
611,61,73,50,79,25,88,32,77,3.772727272727273
612,45,80,73,56,55,35,72,43,2.8181818181818183
613,63,69,80,82,48,65,74,83,4.136363636363637
614,65,88,54,27,41,56,60,30,2.4545454545454546
615,63,45,91,39,51,24,30,62,2.3181818181818183
616,32,90,85,88,86,57,90,74,4.045454545454546
617,22,73,34,26,79,25,80,75,2.5
618,33,66,82,72,90,27,59,83,3.3636363636363638
619,20,39,38,71,26,40,49,37,0.9090909090909091
620,89,44,27,51,47,91,87,28,2.4545454545454546
621,36,60,90,82,27,68,73,74,3.3181818181818183
622,50,40,51,20,55,39,84,62,2.0454545454545454
623,68,60,89,67,86,73,38,76,4.318181818181818
624,60,40,76,82,56,48,79,41,2.909090909090909
625,91,32,20,27,38,89,40,55,1.8181818181818181
626,78,76,85,21,58,44,49,49,2.9545454545454546
627,71,25,32,24,91,82,23,38,2.0454545454545454
628,46,70,31,56,20,64,83,33,2.3636363636363638
629,80,86,20,40,72,89,89,66,3.8636363636363638
630,90,71,74,61,24,59,40,91,3.727272727272727
631,52,63,24,56,65,43,27,26,2.227272727272727
632,21,60,54,63,84,39,42,88,2.9545454545454546
633,54,34,60,74,77,66,82,25,2.909090909090909
634,55,32,62,88,24,47,66,39,1.9090909090909092
635,35,48,88,58,51,90,81,85,3.227272727272727
636,75,65,35,21,78,20,31,79,2.772727272727273
637,54,52,62,27,58,69,81,34,2.5
638,41,85,63,29,87,60,50,87,3.4545454545454546
639,78,24,77,60,49,50,65,61,3.090909090909091
640,52,73,69,60,22,68,57,27,2.909090909090909
641,76,34,27,37,40,31,43,48,1.1363636363636365
642,36,71,73,47,42,51,72,22,2.409090909090909
643,61,44,55,41,33,25,57,55,1.6818181818181819
644,51,45,59,25,54,91,33,63,2.6818181818181817
645,47,80,31,55,59,44,71,37,2.3636363636363638
646,64,90,55,89,87,87,62,50,4.363636363636363
647,91,58,74,64,78,39,49,80,3.6818181818181817
648,78,55,31,37,33,47,46,56,2.0
649,60,34,50,50,43,75,31,43,2.1818181818181817
650,58,49,66,43,53,74,24,79,3.0454545454545454
651,49,43,54,57,28,45,88,29,1.6363636363636365
652,40,32,44,79,45,71,48,63,2.5
653,40,65,89,81,74,80,66,44,3.6818181818181817
654,41,91,38,36,53,68,63,89,2.8636363636363638
655,68,84,81,76,44,63,31,90,3.9545454545454546
656,44,68,23,59,45,60,70,90,3.0
657,41,48,87,46,36,28,70,68,2.0
658,75,41,44,32,51,20,26,75,2.0454545454545454
659,34,85,59,21,47,69,69,33,2.1818181818181817
660,44,60,44,90,40,21,78,36,2.0
661,80,34,60,37,91,42,34,39,1.8636363636363635
662,70,31,30,79,73,33,25,25,2.0454545454545454
663,79,22,38,91,22,35,72,63,2.1363636363636362
664,38,54,40,70,36,77,20,40,2.1363636363636362
665,83,69,44,90,55,25,40,20,2.6363636363636362
666,58,73,59,58,75,39,24,20,2.6818181818181817
667,54,29,73,28,46,64,85,32,1.9090909090909092
668,34,31,89,28,51,66,75,42,1.7727272727272727
669,68,73,78,61,27,39,70,66,3.227272727272727
670,81,81,85,87,30,53,29,51,3.5454545454545454
671,65,41,41,50,22,46,65,91,2.3636363636363638
672,34,56,88,55,65,57,89,71,3.272727272727273
673,64,72,20,76,28,28,63,61,2.8636363636363638
674,24,81,20,75,54,88,38,68,3.227272727272727
675,22,46,71,88,55,35,52,75,2.727272727272727
676,67,30,70,67,26,57,35,83,2.6363636363636362
677,82,69,86,21,76,74,90,31,3.4545454545454546
678,24,74,27,39,87,85,30,80,2.9545454545454546
679,57,70,69,53,78,48,83,88,3.9545454545454546
680,31,28,29,43,21,46,45,65,1.0454545454545454
681,64,58,27,87,43,20,71,43,2.272727272727273
682,34,58,52,76,48,21,60,26,1.9545454545454546
683,45,52,33,85,41,81,65,28,2.5
684,29,31,47,91,65,70,83,20,2.3181818181818183
685,84,55,50,60,28,74,45,40,2.9545454545454546
686,35,46,24,50,58,44,69,42,1.6363636363636365
687,74,37,62,23,24,53,38,46,1.7272727272727273
688,84,56,63,84,84,83,63,52,4.2272727272727275
689,62,23,33,31,84,20,71,78,2.1363636363636362
690,89,46,22,59,50,63,87,79,3.3181818181818183
691,57,73,41,20,45,38,63,41,2.0
692,24,89,79,58,73,23,62,65,3.1818181818181817
693,25,82,88,75,87,74,52,21,3.5454545454545454
694,52,57,88,47,25,55,72,63,2.8636363636363638
695,43,58,88,35,33,79,67,61,2.5454545454545454
696,86,47,37,21,29,46,79,21,1.5454545454545454
697,57,29,86,52,24,20,30,41,1.4090909090909092
698,35,54,51,59,69,48,80,74,2.9545454545454546
699,88,20,29,35,48,23,90,51,1.5909090909090908
700,59,27,77,65,74,38,82,45,2.590909090909091
701,35,51,42,77,72,74,34,37,2.6818181818181817
702,83,89,69,60,37,64,73,57,3.6818181818181817
703,40,85,41,78,46,37,90,74,3.0
704,71,68,41,87,43,61,76,59,3.5
705,40,21,58,27,64,72,35,91,2.3181818181818183
706,47,32,31,49,51,89,89,42,2.0
707,52,33,53,27,61,54,21,28,1.6363636363636365
708,77,23,29,58,24,64,50,86,2.4545454545454546
709,20,43,46,37,89,36,71,38,1.2727272727272727
710,35,81,58,91,66,86,77,76,4.0
711,72,48,75,73,91,21,33,68,3.409090909090909
712,89,59,56,70,91,40,27,64,3.5454545454545454
713,56,25,40,67,87,35,67,34,1.9090909090909092
714,38,38,74,76,47,86,56,21,2.227272727272727
715,82,47,44,52,31,66,62,37,2.272727272727273
716,46,70,70,24,30,74,22,22,2.3181818181818183
717,87,91,87,45,37,32,41,89,3.0454545454545454
718,38,53,75,56,65,81,27,38,2.6363636363636362
719,66,75,65,86,38,45,56,71,3.590909090909091
720,66,74,44,59,48,56,62,60,3.3636363636363638
721,36,31,39,35,30,55,59,62,1.0909090909090908
722,88,22,57,20,68,49,62,54,2.3636363636363638
723,40,86,53,23,25,86,21,72,2.6818181818181817
724,45,57,61,33,77,89,87,32,2.772727272727273
725,29,37,39,46,82,69,29,79,2.1818181818181817
726,34,89,35,87,44,70,74,53,3.0454545454545454
727,89,20,65,30,58,72,58,20,2.272727272727273
728,48,80,67,91,68,81,26,74,4.136363636363637
729,26,35,39,44,84,62,59,52,1.9090909090909092
730,51,71,59,21,83,77,88,48,3.4545454545454546
731,27,72,65,58,56,23,37,88,2.772727272727273
732,56,57,74,20,47,59,46,46,2.4545454545454546
733,31,62,39,26,38,91,43,71,2.1363636363636362
734,70,42,27,24,26,57,25,50,1.6818181818181819
735,25,53,90,84,51,42,25,85,2.909090909090909
736,73,42,86,51,76,20,68,60,3.1363636363636362
737,65,90,77,80,51,38,82,74,3.909090909090909
738,65,90,87,57,52,57,75,30,3.3636363636363638
739,29,43,79,33,51,84,53,54,2.272727272727273
740,28,81,35,57,60,36,76,28,2.090909090909091
741,30,83,42,29,48,64,73,36,2.0454545454545454
742,30,83,74,25,65,38,32,80,2.590909090909091
743,26,24,86,32,79,84,72,23,2.0454545454545454
744,49,71,76,21,73,45,71,61,3.3636363636363638
745,62,30,79,81,56,54,42,31,2.5454545454545454
746,56,66,73,24,29,74,69,76,3.1363636363636362
747,89,54,34,20,26,89,78,46,2.409090909090909
748,21,64,70,37,31,69,90,68,2.5
749,52,70,46,24,44,25,75,64,2.409090909090909
750,49,24,90,85,54,87,84,46,3.0
751,54,32,57,21,84,90,50,78,2.8636363636363638
752,31,50,58,74,34,65,41,52,2.5
753,44,27,45,31,90,62,75,80,2.4545454545454546
754,38,69,50,41,67,61,91,78,3.1363636363636362
755,38,41,23,91,32,82,37,28,1.5454545454545454
756,90,74,54,41,81,40,64,34,3.0
757,40,45,43,67,62,57,87,55,2.727272727272727
758,23,45,20,35,81,81,41,64,2.3181818181818183
759,89,46,29,40,72,25,39,55,2.272727272727273
760,66,29,49,60,77,81,56,20,2.772727272727273
761,86,90,28,24,49,54,50,55,2.8181818181818183
762,84,72,25,68,42,75,81,54,3.590909090909091
763,36,70,40,30,28,54,80,38,1.6363636363636365
764,82,64,59,51,67,38,31,47,2.909090909090909
765,24,61,24,24,90,55,34,86,2.5
766,83,43,81,90,27,43,90,37,2.3636363636363638
767,37,62,31,29,41,22,58,82,1.6818181818181819
768,52,84,56,34,57,49,56,51,2.8181818181818183
769,26,37,20,60,56,62,44,32,1.5454545454545454
770,85,87,82,53,65,79,29,32,3.6818181818181817
771,89,77,36,83,32,54,29,53,3.090909090909091
772,85,74,22,62,35,73,32,57,3.227272727272727
773,75,47,73,21,67,44,72,33,2.409090909090909
774,58,79,50,73,28,80,59,76,3.772727272727273
775,60,82,35,69,86,85,46,82,4.136363636363637
776,70,22,70,81,55,59,86,85,3.5454545454545454
777,69,74,46,74,73,81,33,60,4.2272727272727275
778,86,40,41,39,38,30,66,54,1.5454545454545454
779,26,39,39,71,87,43,70,45,2.0
780,69,30,20,60,82,45,26,22,2.0454545454545454
781,21,45,73,63,81,24,64,35,2.227272727272727
782,79,37,40,69,86,26,47,82,2.772727272727273
783,54,54,25,24,38,63,86,67,2.272727272727273
784,37,37,41,69,38,85,59,53,1.8636363636363635
785,85,48,27,29,49,65,46,78,2.6363636363636362
786,32,20,88,32,35,90,83,57,1.7727272727272727
787,26,75,67,51,25,55,33,26,2.090909090909091
788,45,59,33,52,52,49,83,27,2.1363636363636362
789,60,57,82,59,22,24,77,56,2.590909090909091
790,28,79,83,38,90,36,30,72,2.727272727272727
791,77,71,39,85,40,66,47,37,3.0454545454545454
792,40,83,62,76,65,61,54,70,4.0
793,91,50,84,20,66,75,24,31,2.909090909090909
794,64,34,26,81,91,78,24,22,2.590909090909091
795,49,86,90,22,78,37,35,80,3.0
796,66,40,41,56,39,21,72,78,2.1363636363636362
797,72,79,77,77,49,35,29,60,3.5454545454545454
798,37,66,20,31,25,84,86,45,1.9090909090909092
799,57,72,48,88,70,36,54,49,3.272727272727273
800,20,23,78,50,62,54,27,20,1.8181818181818181
801,81,62,58,57,44,36,84,84,3.1363636363636362
802,64,45,65,59,57,39,44,37,2.1363636363636362
803,26,44,91,68,63,56,25,72,2.8181818181818183
804,80,55,46,42,79,74,89,28,3.1363636363636362
805,78,40,40,87,29,55,52,48,2.4545454545454546
806,89,76,53,67,62,81,75,77,4.545454545454546
807,73,64,86,51,86,50,85,72,4.2727272727272725
808,53,81,57,35,40,38,21,38,1.7272727272727273
809,76,71,59,44,78,75,65,87,4.2272727272727275
810,85,77,41,55,84,88,68,63,4.181818181818182
811,90,38,41,24,63,28,34,42,1.4545454545454546
812,68,47,79,40,28,29,52,65,2.1818181818181817
813,64,62,26,91,91,23,42,42,2.8181818181818183
814,45,41,76,53,84,67,61,89,3.409090909090909
815,63,47,45,65,64,25,43,89,2.909090909090909
816,55,49,81,29,57,88,80,62,3.090909090909091
817,31,28,59,72,34,78,49,30,1.7272727272727273
818,69,68,86,90,87,65,81,57,4.2727272727272725
819,71,23,44,26,80,38,22,62,2.0
820,72,91,48,34,26,60,59,35,2.4545454545454546
821,30,62,28,52,50,30,69,68,2.272727272727273
822,63,58,78,75,59,45,25,53,3.3181818181818183
823,90,22,38,51,34,87,38,53,2.1818181818181817
824,91,63,79,23,81,73,46,77,4.0
825,54,75,33,47,54,39,32,68,2.5454545454545454
826,80,35,62,63,20,88,33,79,2.9545454545454546
827,21,21,65,83,67,33,72,56,2.227272727272727
828,22,57,54,55,82,29,34,61,2.4545454545454546
829,38,83,37,28,85,38,54,74,2.409090909090909
830,61,29,43,70,82,25,43,27,2.0454545454545454
831,70,89,47,71,86,59,78,46,4.045454545454546
832,49,74,71,55,58,21,27,59,2.8636363636363638
833,82,69,29,90,45,62,66,54,3.5
834,20,66,62,62,62,65,72,63,3.5
835,88,49,80,41,65,31,43,20,2.227272727272727
836,91,63,90,46,22,51,47,56,3.0454545454545454
837,64,31,83,53,21,80,51,42,2.3636363636363638
838,45,64,40,54,74,68,66,88,3.590909090909091
839,53,45,50,24,21,43,61,43,1.5
840,71,22,33,72,75,33,44,69,2.6363636363636362
841,54,34,76,73,71,91,86,43,3.272727272727273
842,86,66,72,22,30,29,52,27,2.0
843,53,84,37,40,85,49,36,25,2.409090909090909
844,36,52,36,80,31,25,81,50,1.8636363636363635
845,54,58,49,58,75,67,48,86,3.5454545454545454
846,76,25,74,58,31,37,68,48,2.0
847,53,22,53,66,47,51,79,81,2.8181818181818183
848,47,51,25,37,61,48,33,27,1.6363636363636365
849,78,63,55,46,31,44,36,21,2.090909090909091
850,35,28,72,42,60,68,24,80,2.3636363636363638
851,88,52,20,23,80,76,78,64,3.3636363636363638
852,59,82,91,29,26,41,81,39,2.1363636363636362
853,73,62,53,58,37,91,28,58,3.1818181818181817
854,47,86,32,35,68,56,54,26,2.272727272727273
855,28,91,60,53,78,59,28,63,3.3181818181818183
856,21,70,59,87,33,25,24,59,2.272727272727273
857,76,22,23,72,90,87,29,67,3.272727272727273
858,28,20,28,26,32,74,65,27,0.8636363636363636
859,24,31,79,47,25,74,90,61,2.1818181818181817
860,84,58,75,90,22,43,79,60,3.272727272727273
861,75,20,89,24,21,71,47,29,1.9090909090909092
862,30,58,30,75,28,85,76,59,2.5454545454545454
863,34,64,89,65,31,21,36,54,2.1363636363636362
864,24,90,33,28,31,83,26,70,2.272727272727273
865,57,64,42,24,57,76,60,70,3.1818181818181817
866,32,65,78,32,22,49,79,58,2.090909090909091
867,35,88,33,20,44,41,86,85,2.090909090909091
868,29,60,71,57,46,80,68,30,2.727272727272727
869,31,37,20,27,34,32,37,89,0.6818181818181818
870,40,23,29,85,49,82,65,65,2.5
871,77,49,35,20,41,78,39,56,2.272727272727273
872,61,43,80,43,90,64,28,84,3.227272727272727
873,74,81,35,74,33,72,62,54,3.5454545454545454
874,20,68,80,37,47,61,33,77,2.6818181818181817
875,32,83,54,87,44,71,26,63,3.227272727272727
876,70,23,44,58,78,37,22,56,2.272727272727273
877,21,66,69,59,75,80,80,72,3.772727272727273
878,82,75,85,26,49,82,91,38,3.227272727272727
879,64,23,38,22,28,57,34,22,0.9545454545454546
880,50,23,80,35,41,26,90,74,1.9090909090909092
881,71,47,27,57,56,72,91,50,3.1818181818181817
882,26,83,43,51,72,50,87,87,3.409090909090909
883,50,66,79,48,90,21,46,70,3.3181818181818183
884,90,54,24,20,68,50,89,34,2.409090909090909
885,25,20,34,61,76,45,89,67,2.272727272727273
886,90,26,73,33,76,55,87,35,2.4545454545454546
887,25,59,69,27,35,74,36,68,2.1363636363636362
888,25,53,80,56,79,34,78,89,3.0
889,60,89,63,40,61,90,33,21,3.1818181818181817
890,73,88,78,56,34,80,35,83,3.8181818181818183
891,35,40,48,86,20,87,37,76,2.409090909090909
892,72,24,34,78,28,47,74,51,2.272727272727273
893,38,45,51,62,55,67,74,60,2.909090909090909
894,37,49,65,39,86,40,63,90,2.409090909090909
895,84,66,51,49,26,37,84,35,2.1818181818181817
896,44,21,21,52,53,69,79,26,1.7272727272727273
897,20,60,81,31,67,35,52,61,2.409090909090909
898,24,85,89,34,50,66,20,33,2.3181818181818183
899,40,31,47,47,78,69,45,42,2.0454545454545454
900,51,48,46,38,28,29,78,62,1.7272727272727273
901,41,81,69,58,42,70,60,25,2.8181818181818183
902,22,59,41,33,36,40,68,90,1.6363636363636365
903,50,80,28,41,73,62,88,73,3.590909090909091
904,46,51,89,25,22,49,29,89,2.227272727272727
905,84,76,42,45,87,26,20,47,2.909090909090909
906,49,57,37,87,34,72,80,76,3.090909090909091
907,32,32,20,77,47,57,65,80,2.227272727272727
908,42,58,32,89,80,33,82,43,2.409090909090909
909,87,84,86,43,70,42,30,73,3.6818181818181817
910,82,75,48,45,61,61,79,54,3.772727272727273
911,35,61,64,52,59,70,27,52,3.0
912,43,46,35,32,53,26,83,63,1.6818181818181819
913,53,39,64,23,62,22,77,68,2.090909090909091
914,81,31,62,45,85,60,57,20,2.6818181818181817
915,84,57,51,68,83,84,86,90,4.318181818181818
916,20,23,45,78,87,55,36,25,1.9545454545454546
917,84,76,80,82,50,28,80,21,3.3636363636363638
918,61,52,36,86,58,45,71,45,2.9545454545454546
919,35,70,65,90,40,65,34,22,2.6363636363636362
920,65,51,39,77,62,79,21,57,3.409090909090909
921,20,69,20,80,48,28,31,73,2.3636363636363638
922,54,53,24,79,40,23,64,34,1.9545454545454546
923,85,39,46,62,53,60,34,43,2.5
924,80,69,31,88,78,65,53,68,4.0
925,70,58,73,43,21,84,74,54,3.1363636363636362
926,31,90,69,39,68,46,35,70,2.772727272727273
927,33,35,25,48,51,77,64,83,2.227272727272727
928,64,33,54,61,70,34,61,56,2.6363636363636362
929,47,55,26,60,78,55,37,81,3.1363636363636362
930,78,46,33,56,90,78,63,39,3.0
931,70,29,59,20,44,24,66,50,1.6818181818181819
932,29,69,46,27,33,43,26,78,1.7272727272727273
933,40,80,67,72,47,73,90,67,3.8181818181818183
934,33,56,59,25,68,25,35,51,1.7727272727272727
935,30,82,23,76,82,63,62,43,3.1363636363636362
936,31,74,62,28,50,75,60,48,2.8181818181818183
937,40,83,57,40,38,34,74,74,2.3636363636363638
938,29,41,38,57,80,25,53,88,2.090909090909091
939,43,90,41,27,62,72,20,33,2.3636363636363638
940,24,79,70,22,63,42,90,36,2.272727272727273
941,55,63,82,83,82,70,41,78,4.363636363636363
942,85,36,64,85,32,23,47,85,2.5
943,80,56,36,62,24,21,69,66,2.5
944,51,30,73,40,30,39,64,53,1.5909090909090908
945,63,74,48,55,40,31,79,26,2.409090909090909
946,88,58,25,87,48,58,76,40,2.9545454545454546
947,81,80,47,23,40,81,72,55,3.227272727272727
948,63,52,69,52,34,55,48,89,3.0454545454545454
949,88,84,77,74,47,63,30,71,4.2272727272727275
950,90,34,60,88,77,43,47,31,2.6363636363636362
951,91,60,47,82,21,72,85,45,3.4545454545454546
952,33,20,64,25,49,44,31,62,1.3181818181818181
953,64,84,85,25,20,31,53,67,2.590909090909091
954,68,53,90,63,38,56,20,43,2.6363636363636362
955,79,50,82,52,75,70,83,26,3.6818181818181817
956,34,38,74,20,59,58,41,82,2.0
957,55,32,23,65,74,52,33,31,2.0454545454545454
958,76,86,66,77,76,27,83,59,3.9545454545454546
959,73,27,52,46,82,78,75,43,2.9545454545454546
960,75,83,21,35,79,27,71,75,3.1818181818181817
961,82,82,43,20,82,53,36,68,3.3181818181818183
962,35,51,62,48,68,64,20,23,2.272727272727273
963,37,36,86,66,82,31,21,37,1.6818181818181819
964,36,30,64,45,73,74,91,89,2.909090909090909
965,21,71,58,77,68,39,27,50,2.8181818181818183
966,84,90,43,42,74,44,75,51,3.272727272727273
967,31,83,68,50,31,88,81,61,3.1363636363636362
968,34,77,51,69,77,80,42,61,3.6818181818181817
969,42,22,77,57,58,85,55,69,2.772727272727273
970,30,86,53,66,60,51,86,34,2.909090909090909
971,66,31,24,55,67,37,74,66,2.272727272727273
972,59,32,55,26,46,49,49,52,1.7272727272727273
