,CHE 201,MTH 201,MEE 203,MEE 205,CSC 201,EEE 203,EEE 291,MSE 201,gpa
530,27,53,84,29,73,48,26,45,2.227272727272727
531,64,64,36,64,84,56,55,56,3.4545454545454546
532,76,41,61,86,36,23,58,61,2.590909090909091
533,87,48,83,87,77,33,28,61,3.409090909090909
534,87,36,61,54,34,61,46,58,2.5
535,48,72,25,35,26,81,54,68,2.5454545454545454
536,80,27,20,23,31,42,78,52,1.4545454545454546
537,70,64,80,24,52,48,91,36,2.772727272727273
538,76,55,21,68,27,36,71,80,2.6818181818181817
539,20,69,64,30,57,53,33,25,1.9090909090909092
540,65,56,63,24,43,42,79,66,2.5
541,23,44,49,40,26,60,91,61,1.8181818181818181
542,55,39,48,38,54,42,63,50,1.7272727272727273
543,32,74,85,84,90,64,26,42,3.409090909090909
544,61,70,44,74,53,53,66,58,3.6363636363636362
545,64,58,87,74,38,21,88,75,3.1363636363636362
546,24,55,59,66,85,37,44,73,2.772727272727273
547,47,47,71,30,51,52,62,29,2.090909090909091
548,68,73,41,66,43,39,89,24,2.4545454545454546
549,33,75,70,46,65,78,51,68,3.5454545454545454
550,41,22,51,61,32,79,42,74,2.3636363636363638
551,52,24,61,64,52,86,47,76,3.1818181818181817
552,26,61,67,35,43,81,79,53,2.5454545454545454
553,87,57,34,64,23,74,91,73,3.3636363636363638
554,41,35,28,78,33,77,20,49,1.7727272727272727
555,33,51,59,34,88,57,43,48,2.227272727272727
556,63,56,26,23,80,90,73,73,3.3636363636363638
557,85,36,37,71,36,69,82,24,2.1363636363636362
558,74,66,40,77,70,46,59,28,3.272727272727273
559,44,23,30,38,40,83,66,78,1.8181818181818181
560,89,38,45,89,69,65,55,56,3.1818181818181817
561,74,77,32,39,22,89,74,21,2.5
562,79,24,21,51,26,66,35,31,1.6363636363636365
563,77,26,25,50,57,21,56,33,1.6363636363636365
564,22,43,51,28,74,20,68,25,1.3181818181818181
565,59,45,61,26,28,25,64,91,2.0
566,58,70,85,87,25,90,55,83,3.9545454545454546
567,65,25,88,78,91,91,84,47,3.5454545454545454
568,49,82,23,76,69,23,33,57,2.8181818181818183
569,44,75,38,85,33,28,87,36,1.9545454545454546
570,49,64,54,81,24,31,81,53,2.590909090909091
571,41,84,58,61,53,76,61,23,3.1363636363636362
572,51,51,68,23,88,21,66,63,2.727272727272727
573,64,53,40,43,35,85,68,26,2.1818181818181817
574,83,46,61,68,21,46,45,73,3.0
575,78,69,87,33,28,33,75,30,2.090909090909091
576,26,24,31,25,38,65,81,57,1.1818181818181819
577,71,63,51,60,47,75,34,67,3.727272727272727
578,68,23,45,55,36,62,50,35,1.8181818181818181
579,88,41,60,31,44,29,34,27,1.3636363636363635
580,83,28,57,91,46,62,45,60,3.090909090909091
581,26,64,53,90,76,54,71,47,3.272727272727273
582,26,84,87,72,25,53,38,20,2.4545454545454546
583,42,39,44,51,66,46,40,54,1.9090909090909092
584,56,38,65,43,84,80,71,78,3.1818181818181817
585,34,31,21,73,87,37,51,52,1.9090909090909092
586,46,73,64,55,59,87,29,43,3.1818181818181817
587,34,70,23,41,80,58,72,57,2.772727272727273
588,21,85,27,74,91,80,53,57,3.5
589,81,85,86,31,28,45,36,36,2.3181818181818183
590,60,66,63,20,69,72,47,36,2.9545454545454546
591,84,88,54,80,70,40,42,20,3.409090909090909
592,68,31,59,41,36,89,64,73,2.5
593,45,89,32,22,62,86,41,47,2.727272727272727
594,23,73,88,88,32,84,85,81,3.6363636363636362
595,68,65,55,50,31,39,63,63,2.6818181818181817
596,57,36,41,60,36,75,89,55,2.3636363636363638
597,72,64,91,44,50,68,29,51,3.3636363636363638
598,63,66,42,91,24,32,75,37,2.272727272727273
599,39,49,49,51,41,63,41,69,2.227272727272727
600,76,41,69,47,72,53,38,49,2.8636363636363638
601,54,24,36,89,80,45,87,21,2.272727272727273
602,62,65,29,33,89,74,70,52,3.272727272727273
603,83,42,58,73,65,73,46,49,3.409090909090909
604,34,40,46,86,33,66,75,60,2.3636363636363638
605,60,83,78,36,59,83,43,40,3.1818181818181817
606,35,56,41,51,75,84,58,82,3.227272727272727
607,76,30,90,65,58,20,84,39,2.3181818181818183
608,82,34,62,34,38,58,31,28,1.4545454545454546
609,76,90,31,85,80,22,25,26,2.9545454545454546
610,40,56,72,57,81,41,78,39,2.590909090909091
611,25,53,22,50,65,56,44,88,2.6363636363636362
612,79,69,73,71,83,24,53,22,3.3636363636363638
613,43,42,31,90,87,52,59,21,2.227272727272727
614,74,81,57,66,59,90,22,45,3.772727272727273
615,34,84,65,22,22,60,29,85,2.5
616,50,90,78,46,46,79,63,87,3.8636363636363638
617,72,46,24,59,35,44,45,73,2.3636363636363638
618,23,39,90,81,74,56,46,44,2.4545454545454546
619,57,86,79,69,91,79,35,37,3.6818181818181817
620,83,51,81,39,55,57,33,28,2.5
621,74,48,55,21,37,62,77,29,2.090909090909091
622,23,34,72,22,64,64,30,79,2.227272727272727
623,42,37,61,77,75,78,45,62,3.1818181818181817
624,70,34,27,87,83,70,88,21,2.9545454545454546
625,82,42,26,37,83,87,44,52,2.6818181818181817
626,86,77,35,59,90,56,66,69,3.8181818181818183
627,46,36,60,23,49,78,85,31,1.8181818181818181
628,51,75,67,76,61,70,68,69,4.318181818181818
629,67,46,71,23,42,35,20,87,2.1818181818181817
630,31,45,63,36,79,79,22,57,2.5
631,42,25,20,22,52,84,53,69,1.9090909090909092
632,29,20,26,51,50,34,79,22,1.0454545454545454
633,48,52,69,80,72,56,41,53,3.409090909090909
634,84,30,88,42,84,36,66,91,2.8181818181818183
635,84,54,28,80,91,40,82,40,3.090909090909091
636,29,44,74,22,57,30,90,49,1.5454545454545454
637,43,77,89,69,79,71,79,23,3.6363636363636362
638,79,40,29,49,24,88,50,43,2.090909090909091
639,36,35,67,58,43,42,85,39,1.2727272727272727
640,72,66,21,24,84,81,56,34,2.909090909090909
641,51,54,26,64,52,59,87,26,2.5454545454545454
642,20,61,31,62,63,25,85,36,2.0454545454545454
643,73,31,66,61,34,78,39,80,2.9545454545454546
644,76,59,89,51,87,70,62,40,3.772727272727273
645,39,76,87,66,24,59,71,22,2.5454545454545454
646,30,40,50,86,81,38,55,44,2.090909090909091
647,89,43,88,23,69,86,86,69,3.3181818181818183
648,52,50,27,55,68,77,30,57,3.0
649,23,58,49,78,27,34,27,68,1.9545454545454546
650,61,65,29,54,34,62,85,46,2.727272727272727
651,34,77,86,88,86,70,55,31,3.5454545454545454
652,81,53,23,49,89,46,42,49,2.772727272727273
653,26,88,29,69,75,77,68,27,3.0
654,35,49,22,90,41,50,38,53,2.0
655,65,58,84,75,34,69,60,66,3.5
656,71,67,23,90,48,69,74,68,3.6818181818181817
657,53,36,83,53,89,46,79,27,2.4545454545454546
658,44,43,50,82,33,84,69,49,2.409090909090909
659,85,69,25,44,32,23,23,34,1.5454545454545454
660,54,60,55,50,38,55,64,52,2.8181818181818183
661,38,71,88,35,35,50,49,25,1.8636363636363635
662,22,60,63,78,44,40,52,41,2.3181818181818183
663,29,28,78,82,84,76,59,90,3.3181818181818183
664,88,45,56,74,88,81,34,66,3.909090909090909
665,32,25,55,57,62,90,65,52,2.5
666,64,39,49,83,24,77,66,41,2.409090909090909
667,62,84,29,28,49,27,37,75,2.409090909090909
668,82,29,82,24,41,37,59,35,1.4090909090909092
669,45,55,82,76,77,74,84,31,3.5454545454545454
670,89,37,34,79,60,21,36,65,2.4545454545454546
671,41,61,62,25,36,88,78,42,2.272727272727273
672,67,50,54,25,34,55,84,74,2.6818181818181817
673,67,32,37,70,36,41,54,21,1.5
674,25,84,55,20,83,67,73,24,2.6363636363636362
675,38,80,50,63,47,44,83,49,2.6363636363636362
676,35,33,42,77,76,34,87,55,2.090909090909091
677,39,47,20,60,62,43,36,91,2.272727272727273
678,32,32,56,77,62,55,78,68,2.6818181818181817
679,35,87,31,40,73,42,83,40,2.227272727272727
680,49,83,68,40,62,88,79,55,3.5454545454545454
681,42,61,62,39,69,38,53,55,2.3181818181818183
682,88,71,35,39,88,58,52,75,3.5
683,42,64,52,68,35,73,91,73,3.272727272727273
684,52,65,73,64,45,44,66,44,2.8636363636363638
685,65,27,22,27,30,24,41,40,0.7272727272727273
686,49,70,80,82,52,45,80,67,3.772727272727273
687,40,20,42,82,37,44,86,33,1.2727272727272727
688,74,39,89,24,64,52,60,44,2.409090909090909
689,47,43,24,47,26,33,41,78,1.4545454545454546
690,90,86,61,65,47,53,44,36,3.227272727272727
691,66,42,48,80,56,86,66,56,3.272727272727273
692,74,82,70,41,78,80,35,56,3.9545454545454546
693,50,43,55,34,72,27,89,86,2.4545454545454546
694,42,43,20,32,42,40,89,44,0.9545454545454546
695,86,42,78,53,54,27,79,62,2.909090909090909
696,90,72,78,70,36,23,42,84,3.4545454545454546
697,76,49,51,30,74,66,66,21,2.727272727272727
698,90,53,91,35,80,90,44,69,3.6363636363636362
699,31,32,66,75,73,61,48,84,3.0454545454545454
700,26,68,29,55,82,44,53,66,2.6363636363636362
701,54,40,31,33,81,31,38,63,1.8181818181818181
702,78,51,40,46,90,56,25,41,2.8181818181818183
703,60,51,48,47,23,52,79,81,2.8636363636363638
704,91,44,28,67,44,25,81,50,2.1818181818181817
705,60,52,46,39,86,74,74,46,3.1363636363636362
706,42,42,21,74,71,41,75,59,2.4545454545454546
707,75,60,24,66,39,62,34,53,2.909090909090909
708,29,49,48,78,85,30,24,23,1.9090909090909092
709,89,39,73,46,89,74,82,89,3.6818181818181817
710,55,76,48,21,21,56,50,32,2.0454545454545454
711,40,76,46,75,90,68,73,70,4.045454545454546
712,42,68,47,24,57,41,27,34,1.5909090909090908
713,59,28,63,21,54,56,90,90,2.5
714,47,63,46,42,20,63,49,42,2.090909090909091
715,45,43,21,77,61,91,83,44,2.727272727272727
716,80,24,87,50,64,63,37,34,2.6363636363636362
717,26,68,84,39,42,76,90,30,2.227272727272727
718,21,60,57,26,83,42,24,55,2.227272727272727
719,55,70,76,35,20,50,58,54,2.727272727272727
720,57,79,36,63,48,77,39,48,3.090909090909091
721,62,37,88,33,34,62,48,55,2.0454545454545454
722,27,61,25,31,74,24,63,28,1.5909090909090908
723,28,40,30,73,77,47,29,85,2.5
724,39,73,72,61,87,63,69,76,4.0
725,40,62,57,38,63,78,40,91,3.090909090909091
726,32,28,63,55,89,84,34,47,2.409090909090909
727,80,22,72,88,23,75,69,87,3.3636363636363638
728,34,39,78,21,81,88,26,81,2.5
729,51,81,31,62,43,76,73,89,3.590909090909091
730,46,30,74,89,81,77,77,26,3.0
731,30,24,73,84,21,58,48,82,2.3181818181818183
732,76,79,24,61,60,39,69,63,3.409090909090909
733,65,20,27,82,48,27,40,77,2.227272727272727
734,80,69,52,58,79,22,82,29,3.0
735,41,25,88,85,73,77,72,66,3.409090909090909
736,40,73,65,45,52,34,41,71,2.8181818181818183
737,62,52,22,46,30,28,64,44,1.6818181818181819
738,84,52,53,75,70,76,60,40,3.8636363636363638
739,53,89,52,59,39,24,45,71,2.772727272727273
740,84,53,58,62,23,41,36,46,2.4545454545454546
741,87,38,69,55,67,37,36,57,2.409090909090909
742,65,40,79,25,65,89,21,79,3.090909090909091
743,59,90,64,54,72,77,67,79,4.318181818181818
744,82,64,61,45,21,25,38,45,2.3181818181818183
745,61,60,32,85,55,56,69,85,3.6363636363636362
746,21,66,39,89,74,31,28,39,2.090909090909091
747,61,28,65,79,82,59,40,79,3.409090909090909
748,65,33,90,61,56,71,47,25,2.727272727272727
749,42,31,48,52,42,64,74,76,2.3181818181818183
750,43,50,77,80,80,47,61,26,2.9545454545454546
751,63,43,58,72,30,68,40,69,2.8181818181818183
752,91,69,40,39,38,27,66,30,1.6818181818181819
753,85,49,86,62,65,84,32,85,3.9545454545454546
754,45,90,82,46,85,76,37,47,3.5454545454545454
755,27,46,59,44,53,74,83,25,2.090909090909091
756,29,81,79,49,22,68,57,75,3.0
757,73,68,35,85,59,84,43,59,3.6363636363636362
758,32,79,48,48,71,66,35,82,3.272727272727273
759,72,55,82,62,79,56,80,50,3.9545454545454546
760,91,43,60,36,83,33,73,63,2.6818181818181817
761,26,49,37,76,66,58,49,54,2.5
762,66,41,55,25,45,75,50,21,2.090909090909091
763,74,63,23,59,27,91,71,42,2.8636363636363638
764,57,76,84,59,87,72,51,48,3.9545454545454546
765,75,37,23,71,71,77,86,55,3.3636363636363638
766,89,71,25,57,70,87,71,70,4.2727272727272725
767,63,73,74,62,25,53,68,48,3.3181818181818183
768,38,47,53,69,27,75,84,22,2.090909090909091
769,53,57,20,65,68,81,23,73,3.409090909090909
770,21,73,69,80,52,85,74,75,3.9545454545454546
771,21,51,63,88,71,60,72,23,3.0454545454545454
772,36,27,38,88,49,50,40,24,1.4090909090909092
773,30,35,65,39,20,71,75,82,1.9545454545454546
774,23,80,62,30,41,61,42,35,2.0
775,47,70,50,35,64,85,68,79,3.5454545454545454
776,89,46,66,59,25,85,63,79,3.3636363636363638
777,79,39,90,85,63,43,65,60,3.227272727272727
778,66,73,62,49,45,44,41,57,2.9545454545454546
779,61,81,27,91,67,61,66,80,4.090909090909091
780,58,56,58,20,40,72,41,91,2.772727272727273
781,66,48,73,65,51,74,60,50,3.590909090909091
782,21,87,91,89,69,89,42,29,3.3181818181818183
783,73,90,88,70,61,30,79,62,4.045454545454546
784,66,51,80,55,49,80,72,82,3.8181818181818183
785,59,45,43,89,40,35,30,82,2.3636363636363638
786,64,63,40,38,20,34,80,40,1.7272727272727273
787,21,84,36,69,50,63,46,44,2.6363636363636362
788,73,58,87,53,56,83,58,30,3.3181818181818183
789,36,59,34,36,50,35,40,56,1.4090909090909092
790,52,26,76,63,42,63,21,84,2.772727272727273
791,71,33,57,40,57,56,90,77,2.8181818181818183
792,41,32,64,47,83,45,29,72,2.409090909090909
793,55,27,82,71,72,60,67,36,2.9545454545454546
794,81,46,55,66,69,51,36,65,3.3636363636363638
795,85,78,75,77,28,29,28,45,3.0
796,45,52,68,50,28,66,41,54,2.590909090909091
797,27,70,86,45,86,77,23,66,3.5454545454545454
798,43,39,62,91,63,42,51,78,2.6818181818181817
799,25,45,64,83,52,59,28,82,2.909090909090909
800,74,20,68,79,67,51,38,27,2.6818181818181817
801,24,79,25,58,41,66,22,56,2.409090909090909
802,74,28,46,69,33,39,26,87,2.090909090909091
803,66,49,90,74,85,42,81,44,3.227272727272727
804,51,68,85,81,34,38,35,79,2.9545454545454546
805,86,62,84,31,63,27,76,72,3.3181818181818183
806,91,87,53,23,86,42,29,40,2.8181818181818183
807,76,91,45,74,71,42,80,72,4.181818181818182
808,80,65,50,64,28,47,62,59,3.090909090909091
809,67,65,24,54,85,79,53,27,3.1818181818181817
810,37,30,89,42,82,42,32,57,1.8181818181818181
811,58,41,88,24,43,48,67,64,2.1818181818181817
812,35,26,57,32,35,68,48,24,0.9090909090909091
813,28,26,80,57,31,60,47,22,1.5
814,40,22,87,74,70,27,52,33,2.090909090909091
815,87,37,46,51,37,53,83,37,1.9090909090909092
816,72,59,86,33,64,41,41,58,2.8181818181818183
817,80,86,53,41,31,74,38,73,3.3636363636363638
818,41,54,63,60,67,45,75,41,2.772727272727273
819,85,55,58,50,57,78,25,38,3.0
820,23,34,72,65,42,68,67,33,1.8636363636363635
821,44,69,27,23,66,24,81,48,1.9090909090909092
822,40,73,78,74,23,76,27,63,3.409090909090909
823,57,85,52,44,84,34,90,22,2.6363636363636362
824,75,62,85,76,31,60,74,52,3.727272727272727
825,39,25,42,66,42,77,54,82,2.272727272727273
826,65,49,65,66,80,91,84,46,3.6818181818181817
827,43,55,49,25,68,38,73,33,1.6363636363636365
828,55,81,66,65,61,87,76,33,3.6818181818181817
829,27,85,71,50,42,62,55,49,2.8636363636363638
830,23,42,29,64,85,88,86,81,3.0
831,50,46,51,33,29,90,80,79,2.6363636363636362
832,44,85,86,82,43,80,69,43,3.3181818181818183
833,78,33,22,62,29,36,86,87,2.1363636363636362
834,73,89,36,60,85,20,86,54,3.4545454545454546
835,68,85,46,77,44,56,77,80,3.772727272727273
836,81,78,50,65,66,88,27,89,4.318181818181818
837,89,69,69,60,40,90,71,46,3.6363636363636362
838,86,23,75,48,33,67,60,73,2.8181818181818183
839,24,73,27,85,46,68,83,40,2.772727272727273
840,51,72,44,86,26,32,51,90,2.909090909090909
841,83,72,77,47,30,56,61,82,3.590909090909091
842,51,87,52,91,68,68,20,47,3.6363636363636362
843,69,80,83,66,74,38,40,67,3.727272727272727
844,76,50,90,74,22,79,29,50,3.4545454545454546
845,79,81,71,51,29,91,48,82,3.909090909090909
846,58,34,24,47,29,24,77,89,1.5909090909090908
847,66,30,66,44,59,71,88,66,2.909090909090909
848,80,50,60,69,37,63,48,23,2.772727272727273
849,48,76,65,39,50,23,72,84,2.8636363636363638
850,50,72,31,44,24,82,83,80,3.0454545454545454
851,68,61,64,57,25,38,48,83,2.8181818181818183
852,72,59,70,60,67,32,89,48,3.272727272727273
853,57,26,54,30,56,72,79,88,2.6818181818181817
854,79,37,72,62,75,53,24,81,3.4545454545454546
855,84,67,53,65,86,91,38,80,4.2727272727272725
856,58,27,90,55,47,61,82,35,2.3181818181818183
857,21,77,63,56,74,51,44,79,3.5
858,27,21,88,82,62,54,47,45,2.4545454545454546
859,76,90,30,89,89,77,25,21,3.6363636363636362
860,90,60,29,23,84,83,90,37,3.0
861,30,71,29,32,75,69,91,38,2.3636363636363638
862,53,87,36,72,30,65,42,70,3.272727272727273
863,82,71,43,30,28,83,22,60,2.909090909090909
864,48,24,60,30,43,49,57,67,1.7272727272727273
865,39,86,90,66,25,44,72,84,2.9545454545454546
866,24,28,90,78,50,58,40,58,2.409090909090909
867,23,25,70,22,26,61,57,35,1.1363636363636365
868,23,71,47,61,29,85,22,69,2.8636363636363638
869,87,86,52,73,38,21,44,66,3.1363636363636362
870,60,31,86,69,56,69,27,34,2.5
871,52,65,51,78,68,48,80,61,3.6818181818181817
872,44,65,72,66,30,21,51,46,2.272727272727273
873,56,35,58,61,52,52,68,86,2.909090909090909
874,25,24,20,64,35,36,78,72,1.4545454545454546
875,52,72,82,69,61,39,72,44,3.227272727272727
876,33,77,24,55,66,73,83,68,3.3181818181818183
877,40,57,46,67,90,60,38,48,2.909090909090909
878,39,36,47,70,44,83,25,57,2.090909090909091
879,82,21,33,24,69,62,33,69,2.3181818181818183
880,89,55,33,35,59,89,21,67,2.8636363636363638
881,62,66,23,27,84,22,79,71,2.8636363636363638
882,83,44,43,52,32,29,91,77,2.272727272727273
883,74,62,44,45,78,37,80,72,3.3636363636363638
884,70,25,69,38,75,46,29,30,2.0
885,57,43,29,67,53,90,38,45,2.5
886,76,35,32,23,70,33,89,68,2.1363636363636362
887,77,84,42,67,22,71,63,90,3.772727272727273
888,64,31,38,46,46,61,59,20,1.7727272727272727
889,83,74,45,33,48,81,71,86,3.6363636363636362
890,36,40,49,89,86,75,32,70,3.090909090909091
891,47,22,68,36,60,41,54,77,2.1363636363636362
892,46,45,60,37,63,55,48,74,2.727272727272727
893,57,48,80,76,76,38,34,43,2.727272727272727
894,53,38,73,47,54,29,45,85,2.3181818181818183
895,25,85,64,83,89,66,25,57,3.590909090909091
896,82,55,51,73,31,23,46,36,2.272727272727273
897,28,30,49,68,60,30,29,42,1.4090909090909092
898,54,24,40,88,38,90,87,48,2.3636363636363638
899,85,79,75,88,56,82,77,81,4.7272727272727275
900,78,28,84,71,70,82,55,88,4.0
901,85,72,38,33,67,47,56,88,3.227272727272727
902,89,69,67,32,72,65,35,44,3.1363636363636362
903,42,42,25,62,34,21,24,41,1.0
904,77,64,91,40,45,88,89,47,3.4545454545454546
905,63,56,28,23,60,76,51,49,2.727272727272727
906,28,33,72,71,20,20,25,73,1.8181818181818181
907,48,67,35,49,70,85,60,36,2.8181818181818183
908,58,56,41,43,71,56,27,54,2.6818181818181817
909,20,56,88,89,83,24,91,85,3.272727272727273
910,38,50,48,56,54,77,80,39,2.4545454545454546
911,58,61,87,78,75,23,22,74,3.6363636363636362
912,76,77,28,36,59,72,54,69,3.3636363636363638
913,57,68,32,20,86,48,38,23,2.090909090909091
914,68,70,63,51,58,66,63,63,3.909090909090909
915,68,56,83,74,90,58,22,58,3.727272727272727
916,30,59,59,60,47,31,79,70,2.5454545454545454
917,30,83,39,80,39,30,55,84,2.409090909090909
918,30,56,47,29,31,90,78,85,2.3181818181818183
919,23,83,66,50,56,39,70,89,3.0
920,46,83,73,42,81,89,50,55,3.6818181818181817
921,22,46,80,85,62,76,84,42,3.090909090909091
922,62,63,80,21,77,79,91,71,4.0
923,25,21,30,42,70,35,54,87,1.6363636363636365
924,75,39,26,61,33,79,44,34,1.9545454545454546
925,86,61,36,31,52,75,46,78,3.272727272727273
926,71,55,34,46,40,67,32,44,2.3181818181818183
927,85,38,81,58,55,82,68,79,3.5
928,58,60,74,63,29,75,53,84,3.6363636363636362
929,82,79,52,56,78,30,66,41,3.272727272727273
930,23,28,77,47,89,59,35,48,2.090909090909091
931,75,20,86,77,55,46,59,26,2.6363636363636362
932,77,58,21,40,56,31,84,63,2.5454545454545454
933,25,85,65,63,35,72,65,88,3.3636363636363638
934,52,45,80,56,63,83,41,42,3.0454545454545454
935,75,21,22,24,20,51,40,79,1.8181818181818181
936,33,41,46,41,34,50,75,49,1.4090909090909092
937,24,90,35,75,22,28,65,63,2.3181818181818183
938,30,83,44,84,33,35,85,42,2.0454545454545454
939,82,69,69,59,26,37,27,53,2.590909090909091
940,73,65,29,71,68,88,34,90,4.0
941,33,44,28,23,79,76,55,27,1.6818181818181819
942,59,28,62,86,40,26,24,42,1.7272727272727273
943,79,66,73,90,36,70,91,57,3.8636363636363638
944,75,72,31,36,33,43,40,80,2.4545454545454546
945,28,43,83,33,28,82,58,69,2.0
946,49,88,72,21,68,44,78,81,3.227272727272727
947,20,56,51,59,86,81,74,21,2.8181818181818183
948,20,83,31,39,36,89,58,74,2.409090909090909
949,51,68,43,67,70,83,34,25,3.1363636363636362
950,56,60,71,65,73,84,26,35,3.5
951,34,20,40,36,88,85,24,29,1.4545454545454546
952,85,86,24,64,47,37,25,84,3.090909090909091
953,89,48,55,60,27,78,76,52,3.1818181818181817
954,48,25,71,86,71,64,37,45,2.909090909090909
955,34,22,25,32,20,62,63,49,1.0
956,20,30,63,78,40,25,79,82,2.090909090909091
957,89,44,86,65,37,49,21,50,2.5454545454545454
958,51,86,87,23,62,72,20,44,3.1363636363636362
959,30,27,35,23,79,87,70,40,1.7272727272727273
960,24,50,26,29,38,41,71,58,1.3181818181818181
961,32,29,44,31,27,45,22,82,1.0454545454545454
962,24,34,61,62,41,62,72,77,2.5
963,22,71,46,90,70,74,68,50,3.727272727272727
964,53,68,44,20,64,73,64,46,2.909090909090909
965,75,87,33,86,22,76,55,73,3.772727272727273
966,62,47,67,63,33,87,24,46,2.772727272727273
967,34,55,77,87,88,82,35,30,3.0454545454545454
968,59,20,42,55,82,47,62,39,2.0454545454545454
969,59,39,41,50,68,81,36,56,2.5454545454545454
970,82,88,64,61,57,61,74,48,3.9545454545454546
971,83,45,88,24,23,88,71,77,3.090909090909091
972,59,67,52,52,81,66,49,59,3.5454545454545454
973,87,59,74,24,29,41,39,20,1.8181818181818181
974,59,57,67,51,82,26,91,60,3.1818181818181817
